float_id,platform_number,cycle_number,profile_date,latitude,longitude,pressure,temperature,salinity
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,1299.4000244140625,4.181000232696533,34.7760009765625
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,1399.4000244140625,3.8910000324249268,34.766998291015625
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,1499.5,3.5840001106262207,34.7599983215332
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,1599.300048828125,3.3929998874664307,34.76300048828125
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,1699.300048828125,3.1679999828338623,34.762001037597656
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,1799.199951171875,2.9839999675750732,34.75699996948242
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,1899.199951171875,2.8440001010894775,34.75899887084961
1900121,b'1900121 ',78,2004-12-20T09:30:44.000000000,-10.326,42.032,1999.9000244140625,2.694000005722046,34.75699996948242
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,8.199999809265137,28.864999771118164,35.290000915527344
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,9.600000381469727,28.875,35.290000915527344
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,14.5,28.875999450683594,35.290000915527344
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,19.399999618530273,28.86400032043457,35.290000915527344
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,24.399999618530273,28.833999633789062,35.284000396728516
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,29.700000762939453,28.4060001373291,35.23699951171875
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,34.599998474121094,27.547000885009766,35.10599899291992
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,39.5,27.4060001373291,35.071998596191406
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,44.599998474121094,27.347000122070312,35.104000091552734
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,49.099998474121094,26.524999618530273,34.95899963378906
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,59.0,25.7810001373291,34.88399887084961
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,69.19999694824219,25.101999282836914,34.808998107910156
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,79.5999984741211,24.798999786376953,34.82899856567383
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,89.30000305175781,24.336000442504883,34.91999816894531
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,99.69999694824219,23.60099983215332,34.94900131225586
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,109.19999694824219,22.673999786376953,35.027000427246094
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,119.9000015258789,22.204999923706055,35.119998931884766
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,129.5,20.648000717163086,35.16600036621094
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,139.6999969482422,19.770999908447266,35.198001861572266
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,149.5,18.593000411987305,35.20100021362305
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,169.3000030517578,17.1299991607666,35.22800064086914
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,189.60000610351562,16.3439998626709,35.27799987792969
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,209.10000610351562,14.779000282287598,35.207000732421875
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,229.39999389648438,13.866999626159668,35.12900161743164
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,249.60000610351562,13.232000350952148,35.138999938964844
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,299.29998779296875,12.234999656677246,35.0620002746582
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,349.0,11.321999549865723,34.99300003051758
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,398.79998779296875,10.487000465393066,34.895999908447266
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,449.3999938964844,9.753999710083008,34.81800079345703
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,499.20001220703125,9.458000183105469,34.79399871826172
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,599.2999877929688,8.557999610900879,34.74100112915039
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,699.2999877929688,7.935999870300293,34.79600143432617
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,799.0,6.618000030517578,34.72200012207031
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,899.0999755859375,6.656000137329102,34.845001220703125
1900121,b'1900121 ',79,2004-12-30T09:36:18.000000000,-10.396,41.922,999.0999755859375,6.123000144958496,34.83300018310547
